epoch;acc;loss
14;0.9862385315632601;0.04962729813035475
15;0.9885321100917431;0.046683094976897085
16;0.9908256880733946;0.04286113377968106
17;0.9908256880733946;0.04007388605232086
18;0.9931192655082143;0.03779398708031812
19;0.9931192655082143;0.035739619455753116
0;0.6444954128440367;0.6751985221827795
1;0.8807339460477916;0.5417359862305703
2;0.9151376141320675;0.39116922977867474
3;0.942660549911884;0.2559545816631492
4;0.9541284392733093;0.17693518936087232
5;0.9518348618384895;0.14209670826382592
6;0.9541284403669725;0.12045474411970979
7;0.961009173765095;0.10793202281545061
8;0.9655963297283977;0.09623146884211707
9;0.9701834862385321;0.08799257635250005
10;0.9724770636733518;0.08009633380885518
11;0.9724770636733518;0.07349160498161929
12;0.9770642201834863;0.07066337296893017
13;0.979357797618306;0.060948895068343625
14;0.981651376146789;0.05932616712440045
15;0.9885321100917431;0.05432611359112443
16;0.9885321089980799;0.04883840235821698
17;0.9908256880733946;0.04499240976613049
18;0.9908256880733946;0.04255779895828951
19;0.9931192660550459;0.0394175643220954
0;0.3646788990825688;0.7617505236503181
1;0.7935779827450393;0.6248788336001405
2;0.8922018337687221;0.5106158557288144
3;0.9174311921137188;0.36373192892162076
4;0.942660549911884;0.2410437583649924
5;0.9541284414606357;0.16672434336548553
6;0.9610091743119266;0.12878253563828423
7;0.9655963302752294;0.10595750764285752
8;0.9770642201834863;0.08975477636270567
9;0.979357797618306;0.08011715360190891
10;0.9793577981651376;0.07094342562310192
11;0.9885321095449116;0.0637438995849102
12;0.9862385315632601;0.05867413971402229
13;0.9862385321100917;0.053320449204483165
14;0.9908256880733946;0.047944631359172526
15;0.9908256880733946;0.044212217639208934
16;0.9885321100917431;0.04086500033736229
17;0.9908256880733946;0.03791953531016997
18;0.9954128440366973;0.035999169111798665
19;0.9954128440366973;0.032764488967870355
